experiment_id,sample_id,domain,method,round_trip,direction,canonical_included,exclusion_reason,execution_route,execution_status,commit_outcome,preservation_violations,rs,critical_failure,input_tokens,output_tokens,total_tokens,latency_ms,failure_stage,failure_label,raw_artifact_id,raw_call_ids,raw_ref
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,6,forward,true,,fullrewrite,success,not_applicable,,,,313,926,1239,8455,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000011_6ba36122,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt06/forward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,6,backward,true,,fullrewrite,success,not_applicable,,0.0,false,534,422,956,3901,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000012_36c86382,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt06/backward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,7,forward,true,,fullrewrite,success,not_applicable,,,,407,488,895,4831,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000013_8c361ad7,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt07/forward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,7,backward,true,,fullrewrite,success,not_applicable,,0.0,false,532,282,814,3545,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000014_fd97164e,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt07/backward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,8,forward,true,,fullrewrite,success,not_applicable,,,,401,742,1143,7049,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000015_f813853d,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt08/forward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,8,backward,true,,fullrewrite,success,not_applicable,,0.0,false,758,322,1080,4280,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000016_7361b3c4,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt08/backward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,9,forward,true,,fullrewrite,success,not_applicable,,,,413,520,933,5458,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000017_81b43d9d,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt09/forward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,9,backward,true,,fullrewrite,success,not_applicable,,0.0,false,322,525,847,5976,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000018_afee396a,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt09/backward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,10,forward,true,,fullrewrite,success,not_applicable,,,,520,358,878,3822,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000019_935d31a9,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt10/forward
exp_20260713_frbaseline_v2_rerun,calendar5,calendar,fullrewrite,10,backward,true,,fullrewrite,success,not_applicable,,0.0,false,461,387,848,4178,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000020_bc055227,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/calendar5/rt10/backward
exp_20260713_frbaseline_v2_rerun,chess6,chess,fullrewrite,1,forward,true,,fullrewrite,success,not_applicable,,,,2932,56901,59833,418260,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000001_94596a00,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/chess6/rt01/forward
exp_20260713_frbaseline_v2_rerun,chess6,chess,fullrewrite,1,backward,true,,fullrewrite,failure,not_applicable,,0.0,false,3083,3003,6086,21357,model,text_truncated,exp_20260713_frbaseline_v2_rerun-raw-v1,call000002_cd89e599,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/chess6/rt01/backward
exp_20260713_frbaseline_v2_rerun,chess6,chess,fullrewrite,2,forward,true,,fullrewrite,success,not_applicable,,,,299,1328,1627,17425,none,none,exp_20260713_frbaseline_v2_rerun-raw-v1,call000003_84fd2b51,exp_20260713_frbaseline_v2_rerun-raw-v1#fullrewrite/chess6/rt02/forward
